state_code_str,state_abbrev,county_code_str,tract_str,geoid_tract_20_clean,zip_code_clean,redfin_table_id,redfin_tableid_zip,region_type,parent_metro_region,redfin_county_name,redfin_table_id_county,census_city_long,redfin_city,redfin_table_id_city,intptlat,intptlon
13,GA,217,100701,13217100701,30014,12384.0,12384.0,zip code,"Atlanta, GA","Newton County, GA",610.0,"COVINGTON, GA","Covington, GA",5173.0,+33.5818308,-083.8613016
13,GA,217,100702,13217100702,30014,12384.0,12384.0,zip code,"Atlanta, GA","Newton County, GA",610.0,"COVINGTON, GA","Covington, GA",5173.0,+33.5399940,-083.8549703
13,GA,217,100801,13217100801,30014,12384.0,12384.0,zip code,"Atlanta, GA","Newton County, GA",610.0,"COVINGTON, GA","Covington, GA",5173.0,+33.4893235,-083.8834739
13,GA,217,100802,13217100802,30014,12384.0,12384.0,zip code,"Atlanta, GA","Newton County, GA",610.0,"COVINGTON, GA","Covington, GA",5173.0,+33.4227624,-083.8704178
13,GA,297,110601,13297110601,30014,,12384.0,zip code,"Atlanta, GA","Newton County, GA",610.0,"COVINGTON, GA","Covington, GA",5173.0,+33.7788689,-083.8087537
13,GA,297,110602,13297110602,30014,,12384.0,zip code,"Atlanta, GA","Newton County, GA",610.0,"COVINGTON, GA","Covington, GA",5173.0,+33.7181055,-083.7955606
13,GA,297,110603,13297110603,30014,,12384.0,zip code,"Atlanta, GA","Newton County, GA",610.0,"COVINGTON, GA","Covington, GA",5173.0,+33.7450647,-083.8769194
13,GA,217,100503,13217100503,30016,12386.0,12386.0,zip code,"Atlanta, GA","Newton County, GA",610.0,"COVINGTON, GA","Covington, GA",5173.0,+33.5854318,-083.9582934
13,GA,217,100504,13217100504,30016,12386.0,12386.0,zip code,"Atlanta, GA","Newton County, GA",610.0,"COVINGTON, GA","Covington, GA",5173.0,+33.6044185,-083.9615940
13,GA,217,100505,13217100505,30016,12386.0,12386.0,zip code,"Atlanta, GA","Newton County, GA",610.0,"COVINGTON, GA","Covington, GA",5173.0,+33.6113450,-083.9432689
13,GA,217,100506,13217100506,30016,12386.0,12386.0,zip code,"Atlanta, GA","Newton County, GA",610.0,"COVINGTON, GA","Covington, GA",5173.0,+33.5999686,-083.9107196
